Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD,DI
472,1,129,0.25,64,2,0.1,uniform,1,vaguely-speak,60.5,56.7,3.04,32.4,0.533,26.575
473,1,129,0.25,64,2,0.2,constant,0.1,openly-listen,62.9,66.7,2.21,44.9,0.537,20.244
474,1,129,0.25,64,2,0.2,constant,0.1,vaguely-speak,62.9,66.7,2.21,44.9,0.537,20.244
475,1,129,0.25,64,2,0.2,constant,0.5,openly-listen,79.4,70.5,1.98,50.1,0.393,13.853
476,1,129,0.25,64,2,0.2,constant,0.5,vaguely-speak,79.4,70.5,1.98,50.1,0.393,13.853
477,1,129,0.25,64,2,0.2,constant,0.9,openly-listen,100,99.6,1,100,0,0
478,1,129,0.25,64,2,0.2,constant,0.9,vaguely-speak,100,99.6,1,100,0,0
479,1,129,0.25,64,2,0.2,constant,1,openly-listen,79.4,70.9,1.96,50.7,0.454,15.812
480,1,129,0.25,64,2,0.2,constant,1,vaguely-speak,79.4,70.9,1.96,50.7,0.454,15.812
481,1,129,0.25,64,2,0.2,uniform,0.1,openly-listen,59.2,81.2,1.5,66.5,0.52,12.223
482,1,129,0.25,64,2,0.2,uniform,0.1,vaguely-speak,97.6,98.8,1.02,98.4,0.146,0.648
483,1,129,0.25,64,2,0.2,uniform,0.5,openly-listen,54,80.3,1.53,65,0.46,10.85
484,1,129,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
485,1,129,0.25,64,2,0.2,uniform,0.9,openly-listen,51.5,77.3,1.65,60.3,0.457,11.99
486,1,129,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
487,1,129,0.25,64,2,0.2,uniform,1,openly-listen,49.5,74.5,1.77,56,0.427,12.697
488,1,129,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0,0
489,1,129,0.25,64,2,0.3,constant,0.1,openly-listen,95.9,98.1,1.03,96.9,0.162,1.022
490,1,129,0.25,64,2,0.3,constant,0.1,vaguely-speak,95.9,98.1,1.03,96.9,0.162,1.022
491,1,129,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0,0
492,1,129,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0,0
493,1,129,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0,0
494,1,129,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0,0
495,1,129,0.25,64,2,0.3,constant,1,openly-listen,100,99.6,1,100,0,0
496,1,129,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0,0
497,1,129,0.25,64,2,0.3,uniform,0.1,openly-listen,56.7,79.8,1.55,64.2,0.374,9.684
498,1,129,0.25,64,2,0.3,uniform,0.1,vaguely-speak,100,99.6,1,100,0,0
499,1,129,0.25,64,2,0.3,uniform,0.5,openly-listen,53.7,76.8,1.67,59.4,0.392,11.539
500,1,129,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
501,1,129,0.25,64,2,0.3,uniform,0.9,openly-listen,57.4,79,1.58,62.8,0.368,9.783
502,1,129,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
503,1,129,0.25,64,2,0.3,uniform,1,openly-listen,53.1,76.8,1.67,59.4,0.397,11.11
504,1,129,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0,0
541,1,257,0.05,4,2,0.1,constant,0.5,openly-listen,11.8,9.7,75.31,0.9,0.487,36.451
542,1,257,0.05,4,2,0.1,constant,0.5,vaguely-speak,11.8,9.7,75.31,0.9,0.487,36.451
543,1,257,0.05,4,2,0.1,constant,0.9,openly-listen,11.9,9.6,76.36,0.9,0.484,36.218
544,1,257,0.05,4,2,0.1,constant,0.9,vaguely-speak,11.9,9.6,76.36,0.9,0.484,36.218
545,1,257,0.05,4,2,0.1,constant,1,openly-listen,11.8,9.9,73.47,1,0.486,36.386
546,1,257,0.05,4,2,0.1,constant,1,vaguely-speak,11.8,9.9,73.47,1,0.486,36.386
547,1,257,0.05,4,2,0.1,uniform,0.5,openly-listen,11.5,11.1,61.9,1.2,0.493,36.806
548,1,257,0.05,4,2,0.1,uniform,0.5,vaguely-speak,12,11.4,58.92,1.3,0.484,36.008
549,1,257,0.05,4,2,0.1,uniform,0.9,openly-listen,11.6,13.2,46.88,1.8,0.493,36.665
550,1,257,0.05,4,2,0.1,uniform,0.9,vaguely-speak,12.2,11.5,58.5,1.3,0.48,35.555
551,1,257,0.05,4,2,0.1,uniform,1,openly-listen,11.9,11.6,57.38,1.4,0.487,36.442
552,1,257,0.05,4,2,0.1,uniform,1,vaguely-speak,12.1,11.1,62.02,1.2,0.48,35.699
553,1,257,0.05,4,2,0.2,constant,0.5,openly-listen,25,49.5,4.01,24.6,0.53,26.461
554,1,257,0.05,4,2,0.2,constant,0.5,vaguely-speak,25,49.5,4.01,24.6,0.53,26.461
555,1,257,0.05,4,2,0.2,constant,0.9,openly-listen,24.8,45.6,4.73,20.8,0.498,27.144
556,1,257,0.05,4,2,0.2,constant,0.9,vaguely-speak,24.8,45.6,4.73,20.8,0.498,27.144
557,1,257,0.05,4,2,0.2,constant,1,openly-listen,28.1,53.3,3.47,28.5,0.526,25.324
558,1,257,0.05,4,2,0.2,constant,1,vaguely-speak,28.1,53.3,3.47,28.5,0.526,25.324
559,1,257,0.05,4,2,0.2,uniform,0.5,openly-listen,41.8,61.4,2.63,37.8,0.432,11.529
560,1,257,0.05,4,2,0.2,uniform,0.5,vaguely-speak,82.3,92.8,1.16,86.5,0.386,5.328
561,1,257,0.05,4,2,0.2,uniform,0.9,openly-listen,20,24.6,15.52,6.1,0.433,21.431
562,1,257,0.05,4,2,0.2,uniform,0.9,vaguely-speak,76.8,90.5,1.22,82.2,0.419,6.722
563,1,257,0.05,4,2,0.2,uniform,1,openly-listen,18.7,17.1,30.23,2.9,0.397,24.899
564,1,257,0.05,4,2,0.2,uniform,1,vaguely-speak,83.4,93.6,1.14,88,0.394,5.405
565,1,257,0.05,4,2,0.3,constant,0.5,openly-listen,85.7,94.4,1.12,89.4,0.328,3.94
566,1,257,0.05,4,2,0.3,constant,0.5,vaguely-speak,85.7,94.4,1.12,89.4,0.328,3.94
567,1,257,0.05,4,2,0.3,constant,0.9,openly-listen,84.7,93.2,1.15,87.3,0.344,4.625
568,1,257,0.05,4,2,0.3,constant,0.9,vaguely-speak,84.7,93.2,1.15,87.3,0.344,4.625
569,1,257,0.05,4,2,0.3,constant,1,openly-listen,87.9,95.5,1.09,91.6,0.295,3.356
570,1,257,0.05,4,2,0.3,constant,1,vaguely-speak,87.9,95.5,1.09,91.6,0.295,3.356
571,1,257,0.05,4,2,0.3,uniform,0.5,openly-listen,32.4,28.9,11.46,8.4,0.304,14.166
572,1,257,0.05,4,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
573,1,257,0.05,4,2,0.3,uniform,0.9,openly-listen,24.6,21.9,19.34,4.8,0.346,19.082
574,1,257,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0.003
575,1,257,0.05,4,2,0.3,uniform,1,openly-listen,22.9,18.6,26.05,3.5,0.36,20.897
576,1,257,0.05,4,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.004,0.24
613,1,257,0.05,16,2,0.1,constant,0.5,openly-listen,13.5,20.1,22.57,4.1,0.485,35.117
614,1,257,0.05,16,2,0.1,constant,0.5,vaguely-speak,13.5,20.1,22.57,4.1,0.485,35.117
615,1,257,0.05,16,2,0.1,constant,0.9,openly-listen,16,27.8,12.28,7.8,0.49,33.953
616,1,257,0.05,16,2,0.1,constant,0.9,vaguely-speak,16,27.8,12.28,7.8,0.49,33.953
617,1,257,0.05,16,2,0.1,constant,1,openly-listen,15.5,29.9,10.72,9,0.491,33.618
618,1,257,0.05,16,2,0.1,constant,1,vaguely-speak,15.5,29.9,10.72,9,0.491,33.618
619,1,257,0.05,16,2,0.1,uniform,0.5,openly-listen,23.1,49.2,4.06,24.3,0.564,26.585
620,1,257,0.05,16,2,0.1,uniform,0.5,vaguely-speak,29,42,5.55,17.7,0.487,28.496
621,1,257,0.05,16,2,0.1,uniform,0.9,openly-listen,29.8,56.3,3.11,31.9,0.605,25.661
622,1,257,0.05,16,2,0.1,uniform,0.9,vaguely-speak,28,42.2,5.48,17.9,0.497,29.246
623,1,257,0.05,16,2,0.1,uniform,1,openly-listen,15.2,35.7,7.62,12.8,0.574,29.819
624,1,257,0.05,16,2,0.1,uniform,1,vaguely-speak,40.7,54.9,3.27,30.3,0.534,26.313
625,1,257,0.05,16,2,0.2,constant,0.5,openly-listen,63.3,66.8,2.22,44.8,0.472,18.188
626,1,257,0.05,16,2,0.2,constant,0.5,vaguely-speak,63.3,66.8,2.22,44.8,0.472,18.188
627,1,257,0.05,16,2,0.2,constant,0.9,openly-listen,95.9,98.3,1.03,96.9,0.217,1.381
628,1,257,0.05,16,2,0.2,constant,0.9,vaguely-speak,95.9,98.3,1.03,96.9,0.217,1.381
629,1,257,0.05,16,2,0.2,constant,1,openly-listen,91.5,96.7,1.06,93.9,0.232,2.085
630,1,257,0.05,16,2,0.2,constant,1,vaguely-speak,91.5,96.7,1.06,93.9,0.232,2.085
631,1,257,0.05,16,2,0.2,uniform,0.5,openly-listen,29,45.6,4.72,20.9,0.452,16.017
632,1,257,0.05,16,2,0.2,uniform,0.5,vaguely-speak,94.6,97.9,1.04,96.2,0.245,1.733
633,1,257,0.05,16,2,0.2,uniform,0.9,openly-listen,28,50.4,3.88,25.5,0.461,16.759
634,1,257,0.05,16,2,0.2,uniform,0.9,vaguely-speak,95.3,98.3,1.03,96.9,0.218,1.39
635,1,257,0.05,16,2,0.2,uniform,1,openly-listen,26.6,46.7,4.5,21.9,0.456,16.958
636,1,257,0.05,16,2,0.2,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.118,0.424
637,1,257,0.05,16,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.087,0.274
638,1,257,0.05,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.087,0.274
639,1,257,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
640,1,257,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
641,1,257,0.05,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0.001,0.064
642,1,257,0.05,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0.001,0.064
643,1,257,0.05,16,2,0.3,uniform,0.5,openly-listen,27.3,36.8,7.17,13.6,0.37,15.904
644,1,257,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
645,1,257,0.05,16,2,0.3,uniform,0.9,openly-listen,35.1,55.5,3.2,31,0.404,13.723
646,1,257,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0.017
647,1,257,0.05,16,2,0.3,uniform,1,openly-listen,30.6,43.7,5.13,19.2,0.382,14.561
648,1,257,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001,0.063
685,1,257,0.05,64,2,0.1,constant,0.5,openly-listen,20.4,32.5,9.13,10.6,0.49,33.391
686,1,257,0.05,64,2,0.1,constant,0.5,vaguely-speak,20.4,32.5,9.13,10.6,0.49,33.391
687,1,257,0.05,64,2,0.1,constant,0.9,openly-listen,26.3,35.5,7.69,12.7,0.486,32.67
688,1,257,0.05,64,2,0.1,constant,0.9,vaguely-speak,26.3,35.5,7.69,12.7,0.486,32.67
689,1,257,0.05,64,2,0.1,constant,1,openly-listen,27.6,35.4,7.74,12.6,0.478,32.307
690,1,257,0.05,64,2,0.1,constant,1,vaguely-speak,27.6,35.4,7.74,12.6,0.478,32.307
691,1,257,0.05,64,2,0.1,uniform,0.5,openly-listen,50.5,78.8,1.6,62.4,0.508,12.165
692,1,257,0.05,64,2,0.1,uniform,0.5,vaguely-speak,63.9,68.9,2.09,47.7,0.547,19.908
693,1,257,0.05,64,2,0.1,uniform,0.9,openly-listen,39.9,62.6,2.53,39.3,0.572,22.084
694,1,257,0.05,64,2,0.1,uniform,0.9,vaguely-speak,55.4,65.9,2.28,43.6,0.564,21.865
695,1,257,0.05,64,2,0.1,uniform,1,openly-listen,32.6,59.1,2.83,35.1,0.538,22.043
696,1,257,0.05,64,2,0.1,uniform,1,vaguely-speak,83,85.9,1.35,74.2,0.493,10.293
697,1,257,0.05,64,2,0.2,constant,0.5,openly-listen,100,99.8,1,100,0,0
698,1,257,0.05,64,2,0.2,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
699,1,257,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0,0
700,1,257,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
701,1,257,0.05,64,2,0.2,constant,1,openly-listen,98.6,99.4,1.01,99.2,0.086,0.27
702,1,257,0.05,64,2,0.2,constant,1,vaguely-speak,98.6,99.4,1.01,99.2,0.086,0.27
703,1,257,0.05,64,2,0.2,uniform,0.5,openly-listen,47.3,74.5,1.79,55.8,0.492,14.011
704,1,257,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
705,1,257,0.05,64,2,0.2,uniform,0.9,openly-listen,48.2,72.4,1.89,52.6,0.417,13.968
706,1,257,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
707,1,257,0.05,64,2,0.2,uniform,1,openly-listen,51.5,75.8,1.73,57.7,0.551,15.352
708,1,257,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
709,1,257,0.05,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
710,1,257,0.05,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
711,1,257,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
712,1,257,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
713,1,257,0.05,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0,0.017
714,1,257,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0.017
715,1,257,0.05,64,2,0.3,uniform,0.5,openly-listen,57,79.7,1.57,63.7,0.381,9.896
716,1,257,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
717,1,257,0.05,64,2,0.3,uniform,0.9,openly-listen,54,77.9,1.64,60.9,0.394,10.961
718,1,257,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
719,1,257,0.05,64,2,0.3,uniform,1,openly-listen,53.1,77.3,1.66,60,0.399,11.164
720,1,257,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0.017
757,1,257,0.25,4,2,0.1,constant,0.5,openly-listen,11.7,10.6,66.12,1.1,0.488,36.489
758,1,257,0.25,4,2,0.1,constant,0.5,vaguely-speak,11.7,10.6,66.12,1.1,0.488,36.489
759,1,257,0.25,4,2,0.1,constant,0.9,openly-listen,11.8,10.7,65.46,1.1,0.487,36.393
760,1,257,0.25,4,2,0.1,constant,0.9,vaguely-speak,11.8,10.7,65.46,1.1,0.487,36.393
761,1,257,0.25,4,2,0.1,constant,1,openly-listen,11.8,10.8,63.94,1.2,0.486,36.359
762,1,257,0.25,4,2,0.1,constant,1,vaguely-speak,11.8,10.8,63.94,1.2,0.486,36.359
763,1,257,0.25,4,2,0.1,uniform,0.5,openly-listen,16.9,43.7,5.14,19.1,0.571,29.381
764,1,257,0.25,4,2,0.1,uniform,0.5,vaguely-speak,12.1,18.6,26.05,3.5,0.49,35.306
765,1,257,0.25,4,2,0.1,uniform,0.9,openly-listen,11.7,18.2,26.93,3.3,0.501,36.338
766,1,257,0.25,4,2,0.1,uniform,0.9,vaguely-speak,12,14.4,40.4,2.1,0.483,35.564
767,1,257,0.25,4,2,0.1,uniform,1,openly-listen,11.6,15.4,36.27,2.4,0.494,36.094
768,1,257,0.25,4,2,0.1,uniform,1,vaguely-speak,12,12,54.63,1.4,0.482,35.879
769,1,257,0.25,4,2,0.2,constant,0.5,openly-listen,56.2,78.9,1.6,62.4,0.533,13.881
770,1,257,0.25,4,2,0.2,constant,0.5,vaguely-speak,56.2,78.9,1.6,62.4,0.533,13.881
771,1,257,0.25,4,2,0.2,constant,0.9,openly-listen,63.1,83.1,1.44,69.4,0.49,11.097
772,1,257,0.25,4,2,0.2,constant,0.9,vaguely-speak,63.1,83.1,1.44,69.4,0.49,11.097
773,1,257,0.25,4,2,0.2,constant,1,openly-listen,64.9,84.3,1.4,71.3,0.484,10.527
774,1,257,0.25,4,2,0.2,constant,1,vaguely-speak,64.9,84.3,1.4,71.3,0.484,10.527
775,1,257,0.25,4,2,0.2,uniform,0.5,openly-listen,38.2,61.7,2.6,38.2,0.423,12.346
776,1,257,0.25,4,2,0.2,uniform,0.5,vaguely-speak,73.4,89.3,1.25,80.1,0.451,7.752
777,1,257,0.25,4,2,0.2,uniform,0.9,openly-listen,27.6,43.4,5.2,18.9,0.443,16.241
778,1,257,0.25,4,2,0.2,uniform,0.9,vaguely-speak,80.3,92.4,1.17,85.8,0.408,5.797
779,1,257,0.25,4,2,0.2,uniform,1,openly-listen,20.7,27.9,12.25,7.8,0.43,20.445
780,1,257,0.25,4,2,0.2,uniform,1,vaguely-speak,77.5,91.6,1.19,84.3,0.416,6.145
781,1,257,0.25,4,2,0.3,constant,0.5,openly-listen,93.9,97.9,1.04,96.1,0.244,1.72
782,1,257,0.25,4,2,0.3,constant,0.5,vaguely-speak,93.9,97.9,1.04,96.1,0.244,1.72
783,1,257,0.25,4,2,0.3,constant,0.9,openly-listen,90.6,96.7,1.07,93.9,0.273,2.469
784,1,257,0.25,4,2,0.3,constant,0.9,vaguely-speak,90.6,96.7,1.07,93.9,0.273,2.469
785,1,257,0.25,4,2,0.3,constant,1,openly-listen,91.3,97.1,1.06,94.6,0.257,2.187
786,1,257,0.25,4,2,0.3,constant,1,vaguely-speak,91.3,97.1,1.06,94.6,0.257,2.187
787,1,257,0.25,4,2,0.3,uniform,0.5,openly-listen,32.5,43.6,5.15,19.1,0.348,13.112
788,1,257,0.25,4,2,0.3,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.098,0.308
789,1,257,0.25,4,2,0.3,uniform,0.9,openly-listen,28.7,33.7,8.52,11.4,0.372,15.569
790,1,257,0.25,4,2,0.3,uniform,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.089,0.296
791,1,257,0.25,4,2,0.3,uniform,1,openly-listen,25.2,27.1,12.89,7.4,0.377,17.668
792,1,257,0.25,4,2,0.3,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.088,0.324
829,1,257,0.25,16,2,0.1,constant,0.5,openly-listen,16.5,26.2,13.78,6.9,0.492,34.978
830,1,257,0.25,16,2,0.1,constant,0.5,vaguely-speak,16.5,26.2,13.78,6.9,0.492,34.978
831,1,257,0.25,16,2,0.1,constant,0.9,openly-listen,21.2,31.7,9.56,10.1,0.485,32.877
832,1,257,0.25,16,2,0.1,constant,0.9,vaguely-speak,21.2,31.7,9.56,10.1,0.485,32.877
833,1,257,0.25,16,2,0.1,constant,1,openly-listen,19.2,33.3,8.7,11.2,0.495,33.062
834,1,257,0.25,16,2,0.1,constant,1,vaguely-speak,19.2,33.3,8.7,11.2,0.495,33.062
835,1,257,0.25,16,2,0.1,uniform,0.5,openly-listen,38.3,58.9,2.85,34.8,0.527,22.392
836,1,257,0.25,16,2,0.1,uniform,0.5,vaguely-speak,28.1,42.8,5.33,18.4,0.506,30.672
837,1,257,0.25,16,2,0.1,uniform,0.9,openly-listen,19,38.2,6.67,14.7,0.504,30.943
838,1,257,0.25,16,2,0.1,uniform,0.9,vaguely-speak,47.3,62.6,2.53,39.3,0.565,23.511
839,1,257,0.25,16,2,0.1,uniform,1,openly-listen,19,35.3,7.79,12.5,0.506,32.098
840,1,257,0.25,16,2,0.1,uniform,1,vaguely-speak,63.9,80.1,1.55,64.4,0.57,14.585
841,1,257,0.25,16,2,0.2,constant,0.5,openly-listen,92.1,97.1,1.06,94.6,0.253,2.101
842,1,257,0.25,16,2,0.2,constant,0.5,vaguely-speak,92.1,97.1,1.06,94.6,0.253,2.101
843,1,257,0.25,16,2,0.2,constant,0.9,openly-listen,96.3,98.6,1.02,97.7,0.172,0.935
844,1,257,0.25,16,2,0.2,constant,0.9,vaguely-speak,96.3,98.6,1.02,97.7,0.172,0.935
845,1,257,0.25,16,2,0.2,constant,1,openly-listen,96.7,98.6,1.02,97.7,0.163,0.887
846,1,257,0.25,16,2,0.2,constant,1,vaguely-speak,96.7,98.6,1.02,97.7,0.163,0.887
847,1,257,0.25,16,2,0.2,uniform,0.5,openly-listen,53.1,79.9,1.56,64.1,0.549,13.701
848,1,257,0.25,16,2,0.2,uniform,0.5,vaguely-speak,94.3,97.9,1.04,96.1,0.253,1.787
849,1,257,0.25,16,2,0.2,uniform,0.9,openly-listen,39.5,67.7,2.16,46,0.445,13.73
850,1,257,0.25,16,2,0.2,uniform,0.9,vaguely-speak,95.4,98.3,1.03,96.9,0.211,1.327
851,1,257,0.25,16,2,0.2,uniform,1,openly-listen,33.8,61.8,2.6,38.3,0.447,16.013
852,1,257,0.25,16,2,0.2,uniform,1,vaguely-speak,97.3,99,1.02,98.4,0.15,0.682
853,1,257,0.25,16,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.088,0.275
854,1,257,0.25,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.088,0.275
855,1,257,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
856,1,257,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
857,1,257,0.25,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0,0.017
858,1,257,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0.017
859,1,257,0.25,16,2,0.3,uniform,0.5,openly-listen,34.2,52.8,3.53,28,0.404,14.248
860,1,257,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
861,1,257,0.25,16,2,0.3,uniform,0.9,openly-listen,39,63.2,2.48,40,0.407,13.303
862,1,257,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
863,1,257,0.25,16,2,0.3,uniform,1,openly-listen,40.6,64.7,2.36,42.1,0.378,11.482
864,1,257,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001,0.03
901,1,257,0.25,64,2,0.1,constant,0.5,openly-listen,29.1,38.9,6.44,15.2,0.506,32.715
902,1,257,0.25,64,2,0.1,constant,0.5,vaguely-speak,29.1,38.9,6.44,15.2,0.506,32.715
903,1,257,0.25,64,2,0.1,constant,0.9,openly-listen,28.7,36.6,7.27,13.4,0.474,31.649
904,1,257,0.25,64,2,0.1,constant,0.9,vaguely-speak,28.7,36.6,7.27,13.4,0.474,31.649
905,1,257,0.25,64,2,0.1,constant,1,openly-listen,24.8,34.9,7.95,12.2,0.478,32.352
906,1,257,0.25,64,2,0.1,constant,1,vaguely-speak,24.8,34.9,7.95,12.2,0.478,32.352
907,1,257,0.25,64,2,0.1,uniform,0.5,openly-listen,28.5,46.4,4.55,21.7,0.568,31.885
908,1,257,0.25,64,2,0.1,uniform,0.5,vaguely-speak,62.1,60.8,2.68,37.1,0.548,24.63
909,1,257,0.25,64,2,0.1,uniform,0.9,openly-listen,28.8,47.5,4.35,22.7,0.576,30.911
910,1,257,0.25,64,2,0.1,uniform,0.9,vaguely-speak,64.6,68.9,2.09,47.7,0.529,19.375
911,1,257,0.25,64,2,0.1,uniform,1,openly-listen,34.6,59.8,2.77,35.8,0.575,22.822
912,1,257,0.25,64,2,0.1,uniform,1,vaguely-speak,59.6,60.7,2.68,37,0.499,22.394
913,1,257,0.25,64,2,0.2,constant,0.5,openly-listen,100,99.8,1,100,0,0
914,1,257,0.25,64,2,0.2,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
915,1,257,0.25,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0,0
916,1,257,0.25,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
917,1,257,0.25,64,2,0.2,constant,1,openly-listen,100,99.8,1,100,0,0
918,1,257,0.25,64,2,0.2,constant,1,vaguely-speak,100,99.8,1,100,0,0
919,1,257,0.25,64,2,0.2,uniform,0.5,openly-listen,46.9,73.2,1.86,53.7,0.458,13.627
920,1,257,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
921,1,257,0.25,64,2,0.2,uniform,0.9,openly-listen,50.3,74.2,1.8,55.3,0.409,11.367
922,1,257,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
923,1,257,0.25,64,2,0.2,uniform,1,openly-listen,44.7,73.6,1.83,54.3,0.485,13.744
924,1,257,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
925,1,257,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
926,1,257,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
927,1,257,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
928,1,257,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
929,1,257,0.25,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0,0
930,1,257,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0
931,1,257,0.25,64,2,0.3,uniform,0.5,openly-listen,51.3,78.2,1.62,61.5,0.477,11.907
932,1,257,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
933,1,257,0.25,64,2,0.3,uniform,0.9,openly-listen,56.8,81.2,1.51,66.2,0.394,9.846
934,1,257,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
935,1,257,0.25,64,2,0.3,uniform,1,openly-listen,52.5,78.2,1.63,61.4,0.395,10.541
936,1,257,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0
973,1,513,0.05,4,2,0.1,constant,0.5,openly-listen,12,9.9,85.81,1,0.483,35.653
974,1,513,0.05,4,2,0.1,constant,0.5,vaguely-speak,12,9.9,85.81,1,0.483,35.653
975,1,513,0.05,4,2,0.1,constant,0.9,openly-listen,12,10,84.05,1,0.482,35.594
976,1,513,0.05,4,2,0.1,constant,0.9,vaguely-speak,12,10,84.05,1,0.482,35.594
977,1,513,0.05,4,2,0.1,constant,1,openly-listen,12,10,83.2,1,0.483,35.668
978,1,513,0.05,4,2,0.1,constant,1,vaguely-speak,12,10,83.2,1,0.483,35.668
979,1,513,0.05,4,2,0.1,uniform,0.5,openly-listen,12.4,11.2,68.87,1.3,0.477,34.979
980,1,513,0.05,4,2,0.1,uniform,0.5,vaguely-speak,12.5,11,71.3,1.2,0.475,34.945
981,1,513,0.05,4,2,0.1,uniform,0.9,openly-listen,12.3,14,46.41,2,0.48,34.73
982,1,513,0.05,4,2,0.1,uniform,0.9,vaguely-speak,12.5,11,70.76,1.2,0.475,34.903
983,1,513,0.05,4,2,0.1,uniform,1,openly-listen,12.5,11,70.69,1.2,0.475,34.884
984,1,513,0.05,4,2,0.1,uniform,1,vaguely-speak,12.5,10.7,74.36,1.2,0.474,34.92
985,1,513,0.05,4,2,0.2,constant,0.5,openly-listen,43.5,70.2,2.02,49.4,0.537,17.551
